,Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
1767,7:45:00 PM,29,Sunday,75,20,19,19,133,normal
1768,6:00:00 PM,25,Wednesday,100,16,37,7,160,high
1769,9:45:00 AM,19,Thursday,99,14,33,14,160,high
1770,8:45:00 AM,25,Wednesday,124,21,35,2,182,heavy
1771,3:30:00 PM,12,Thursday,10,19,26,8,63,normal
1772,2:00:00 AM,3,Friday,11,5,1,11,28,low
1773,12:30:00 AM,22,Saturday,11,5,1,11,28,low
1774,11:45:00 PM,11,Wednesday,18,4,1,40,63,normal
1775,5:30:00 PM,25,Wednesday,137,23,28,7,195,heavy
1776,10:15:00 AM,11,Wednesday,48,25,36,21,130,high
1777,11:45:00 PM,17,Tuesday,20,1,1,38,60,normal
1778,4:30:00 AM,15,Sunday,72,26,6,4,108,low
1779,3:00:00 AM,20,Friday,12,3,0,40,55,normal
1780,9:00:00 PM,23,Monday,73,18,10,35,136,high
1781,4:15:00 PM,5,Sunday,150,19,46,7,222,heavy
1782,9:30:00 AM,9,Thursday,22,15,7,19,63,normal
1783,7:30:00 AM,5,Sunday,124,29,41,1,195,heavy
1784,8:15:00 AM,12,Thursday,104,24,40,0,168,heavy
1785,3:45:00 PM,12,Thursday,46,22,18,9,95,normal
1786,3:30:00 PM,9,Thursday,86,21,31,18,156,high
1787,9:30:00 PM,18,Wednesday,84,23,19,15,141,normal
1788,11:15:00 PM,11,Wednesday,18,0,1,12,31,low
1789,8:15:00 PM,12,Thursday,103,14,12,5,134,normal
1790,8:45:00 AM,31,Tuesday,123,12,22,3,160,normal
1791,4:15:00 AM,23,Monday,96,18,7,2,123,normal
1792,6:15:00 PM,4,Saturday,106,11,45,9,171,heavy
1793,9:00:00 PM,31,Tuesday,69,13,13,8,103,low
1794,4:00:00 PM,10,Tuesday,141,31,36,6,214,heavy
1795,3:30:00 PM,8,Wednesday,34,23,19,17,93,normal
1796,10:00:00 AM,16,Monday,18,15,9,15,57,normal
1797,11:15:00 AM,3,Friday,180,48,17,2,247,heavy
1798,12:30:00 PM,6,Monday,33,6,14,28,81,normal
1799,2:00:00 AM,20,Friday,20,4,1,21,46,normal
1800,11:30:00 PM,3,Friday,18,4,1,11,34,low
1801,2:15:00 AM,7,Tuesday,14,5,0,39,58,normal
1802,8:00:00 PM,29,Sunday,58,17,20,22,117,high
1803,11:15:00 PM,21,Sunday,14,4,0,10,28,low
1804,8:45:00 AM,3,Friday,55,17,7,15,94,normal
1805,3:45:00 AM,24,Tuesday,20,4,1,33,58,normal
1806,9:45:00 PM,9,Thursday,107,14,10,18,149,normal
1807,2:30:00 PM,19,Thursday,44,19,22,6,91,normal
1808,8:45:00 PM,17,Tuesday,86,6,12,9,113,normal
1809,5:30:00 PM,8,Wednesday,106,22,43,5,176,heavy
1810,4:00:00 PM,13,Friday,77,20,7,0,104,low
1811,2:45:00 PM,1,Wednesday,89,19,37,18,163,high
1812,5:15:00 AM,13,Friday,57,11,7,10,85,low
1813,8:00:00 PM,25,Wednesday,87,21,14,34,156,high
1814,11:15:00 AM,27,Friday,174,53,10,3,240,heavy
1815,3:45:00 PM,4,Saturday,94,17,14,15,140,normal
1816,10:45:00 AM,14,Saturday,12,22,8,11,53,low
1817,10:45:00 PM,25,Wednesday,11,1,0,35,47,normal
1818,4:15:00 PM,13,Friday,66,24,1,0,91,low
1819,4:00:00 PM,4,Saturday,107,28,45,8,188,heavy
1820,6:15:00 PM,16,Monday,114,40,31,5,190,heavy
1821,8:00:00 PM,15,Sunday,58,5,19,25,107,normal
1822,2:00:00 AM,31,Tuesday,10,0,1,38,49,normal
1823,7:45:00 AM,15,Sunday,114,24,46,2,186,heavy
1824,10:30:00 PM,12,Thursday,15,0,0,32,47,normal
1825,9:00:00 AM,17,Tuesday,132,18,32,2,184,heavy
1826,3:15:00 AM,11,Wednesday,19,1,1,36,57,normal
1827,6:00:00 PM,1,Wednesday,127,35,23,10,195,heavy
1828,3:30:00 AM,8,Wednesday,11,0,1,33,45,normal
1829,7:15:00 AM,3,Friday,61,20,7,14,102,normal
1830,7:30:00 AM,21,Sunday,134,24,21,2,181,heavy
1831,9:15:00 PM,24,Tuesday,60,23,10,13,106,normal
1832,1:45:00 PM,14,Saturday,60,14,28,9,111,normal
1833,9:45:00 AM,4,Saturday,67,5,36,17,125,high
1834,1:30:00 PM,17,Tuesday,8,12,22,8,50,normal
1835,10:30:00 PM,1,Wednesday,15,2,0,10,27,low
1836,10:15:00 PM,22,Saturday,19,1,1,38,59,normal
1837,1:15:00 PM,31,Tuesday,6,24,12,13,55,normal
1838,11:45:00 AM,24,Tuesday,65,7,10,21,103,normal
1839,2:45:00 AM,27,Friday,16,5,1,29,51,normal
1840,4:30:00 PM,19,Thursday,100,38,36,9,183,heavy
1841,3:30:00 PM,5,Sunday,70,18,28,5,121,high
1842,12:00:00 PM,24,Tuesday,29,5,12,21,67,normal
1843,1:30:00 PM,2,Thursday,116,21,22,17,176,heavy
1844,8:45:00 AM,23,Monday,120,26,22,1,169,heavy
1845,7:45:00 PM,22,Saturday,69,23,12,31,135,high
1846,1:45:00 AM,2,Thursday,11,0,0,16,27,normal
1847,11:15:00 AM,30,Monday,60,10,9,27,106,normal
1848,9:00:00 AM,10,Tuesday,124,24,22,0,170,heavy
1849,2:15:00 PM,15,Sunday,50,23,16,8,97,normal
1850,12:00:00 PM,10,Tuesday,38,10,5,25,78,normal
1851,4:45:00 AM,26,Thursday,54,14,10,16,94,normal
1852,6:30:00 AM,12,Thursday,120,17,23,1,161,normal
1853,7:00:00 AM,24,Tuesday,101,20,47,5,173,heavy
1854,10:15:00 AM,16,Monday,15,10,23,20,68,normal
1855,6:30:00 PM,1,Wednesday,117,19,31,7,174,heavy
1856,11:15:00 AM,7,Tuesday,28,9,9,24,70,normal
1857,1:15:00 PM,14,Saturday,50,18,26,14,108,normal
1858,10:30:00 PM,3,Friday,10,4,0,30,44,normal
1859,11:15:00 AM,15,Sunday,33,9,11,21,74,normal
1860,5:45:00 AM,21,Sunday,79,1,10,6,96,low
1861,6:30:00 PM,21,Sunday,116,22,23,7,168,heavy
1862,1:45:00 AM,1,Wednesday,18,5,1,12,36,low
1863,12:30:00 AM,4,Saturday,10,4,1,16,31,normal
1864,7:15:00 PM,21,Sunday,59,25,13,27,124,high
1865,12:30:00 PM,29,Sunday,66,10,3,29,108,normal
1866,2:45:00 PM,13,Friday,153,50,23,3,229,heavy
1867,10:00:00 PM,19,Thursday,18,1,0,10,29,low
1868,7:15:00 PM,1,Wednesday,97,18,10,24,149,high
1869,3:00:00 AM,12,Thursday,18,5,0,28,51,normal
1870,8:15:00 PM,4,Saturday,87,16,15,14,132,normal
1871,9:00:00 AM,23,Monday,147,12,32,0,191,heavy
1872,7:45:00 AM,30,Monday,150,22,38,3,213,heavy
1873,12:00:00 AM,10,Tuesday,31,0,4,4,39,low
1874,6:45:00 AM,31,Tuesday,131,28,24,0,183,heavy
1875,5:30:00 PM,21,Sunday,101,23,45,5,174,heavy
1876,9:15:00 AM,8,Wednesday,72,5,15,20,112,normal
1877,12:30:00 AM,17,Tuesday,15,2,1,15,33,normal
1878,8:00:00 AM,1,Wednesday,128,15,43,5,191,heavy
1879,9:00:00 AM,3,Friday,36,20,0,13,69,normal
1880,3:30:00 PM,15,Sunday,21,30,5,5,61,low
1881,5:15:00 PM,24,Tuesday,119,22,32,9,182,heavy
1882,5:45:00 PM,23,Monday,111,33,28,5,177,heavy
1883,3:30:00 AM,12,Thursday,18,5,0,25,48,normal
1884,12:45:00 AM,3,Friday,11,2,0,17,30,normal
1885,8:15:00 AM,24,Tuesday,131,26,36,0,193,heavy
1886,1:00:00 PM,11,Wednesday,51,7,7,27,92,normal
1887,8:00:00 PM,7,Tuesday,76,24,14,15,129,normal
1888,3:00:00 AM,10,Tuesday,50,0,3,0,53,low
1889,10:00:00 PM,27,Friday,20,4,0,39,63,normal
1890,12:15:00 AM,28,Saturday,19,4,0,14,37,normal
1891,4:45:00 PM,27,Friday,82,20,15,2,119,normal
1892,9:00:00 AM,8,Wednesday,101,19,23,5,148,normal
1893,1:00:00 PM,12,Thursday,52,9,8,20,89,normal
1894,9:45:00 PM,31,Tuesday,61,9,18,24,112,high
1895,6:45:00 AM,17,Tuesday,137,38,39,2,216,heavy
1896,6:00:00 AM,2,Thursday,143,33,27,1,204,heavy
1897,1:15:00 AM,22,Saturday,17,5,0,24,46,normal
1898,11:00:00 AM,30,Monday,26,8,11,20,65,normal
1899,12:00:00 AM,5,Sunday,15,4,0,37,56,normal
1900,11:15:00 AM,9,Thursday,24,8,13,23,68,normal
1901,11:45:00 AM,4,Saturday,39,8,13,20,80,normal
1902,11:00:00 PM,24,Tuesday,20,1,1,27,49,normal
1903,3:30:00 AM,18,Wednesday,17,3,1,38,59,normal
1904,11:30:00 AM,26,Thursday,38,7,13,21,79,normal
1905,3:15:00 PM,3,Friday,76,21,6,1,104,low
1906,3:15:00 AM,6,Monday,20,0,1,36,57,normal
1907,12:45:00 AM,27,Friday,15,2,1,16,34,normal
1908,12:45:00 AM,2,Thursday,11,5,0,22,38,normal
1909,4:00:00 PM,8,Wednesday,145,12,24,8,189,heavy
1910,1:15:00 PM,19,Thursday,18,16,32,18,84,normal
1911,11:30:00 AM,5,Sunday,49,8,8,26,91,normal
1912,8:30:00 AM,2,Thursday,128,26,42,4,200,heavy
1913,4:30:00 AM,22,Saturday,59,29,9,14,111,normal
1914,5:45:00 AM,6,Monday,80,16,5,10,111,low
1915,6:00:00 AM,6,Monday,138,35,47,4,224,heavy
1916,4:00:00 PM,15,Sunday,129,28,40,6,203,heavy
1917,10:00:00 PM,13,Friday,15,5,0,18,38,normal
1918,9:15:00 PM,26,Thursday,102,5,12,17,136,normal
1919,6:45:00 PM,1,Wednesday,87,10,13,16,126,normal
1920,9:00:00 AM,14,Saturday,139,15,21,3,178,heavy
1921,12:00:00 PM,11,Wednesday,51,10,14,20,95,normal
1922,2:45:00 AM,1,Wednesday,11,0,0,35,46,normal
1923,11:30:00 PM,28,Saturday,18,5,0,40,63,normal
1924,10:30:00 AM,26,Thursday,13,19,39,12,83,normal
1925,7:30:00 PM,1,Wednesday,71,21,14,12,118,normal
1926,9:45:00 AM,10,Tuesday,32,22,38,21,113,high
1927,8:15:00 PM,28,Saturday,71,24,15,26,136,high
1928,9:45:00 AM,15,Sunday,37,5,13,11,66,low
1929,2:30:00 PM,26,Thursday,78,29,22,13,142,normal
1930,5:15:00 PM,4,Saturday,113,26,26,8,173,heavy
1931,4:00:00 PM,27,Friday,80,22,17,0,119,normal
1932,3:00:00 PM,10,Tuesday,43,26,11,20,100,normal
1933,2:45:00 PM,19,Thursday,8,26,34,9,77,normal
1934,4:00:00 PM,29,Sunday,120,14,25,8,167,normal
1935,12:45:00 PM,24,Tuesday,35,10,12,24,81,normal
1936,10:30:00 AM,10,Tuesday,76,7,11,15,109,normal
1937,9:00:00 PM,30,Monday,67,19,12,9,107,low
1938,3:15:00 PM,5,Sunday,94,20,7,10,131,normal
1939,11:30:00 AM,24,Tuesday,43,5,6,26,80,normal
1940,11:15:00 PM,3,Friday,20,2,0,19,41,normal
1941,11:45:00 AM,3,Friday,163,62,12,0,237,heavy
1942,3:15:00 PM,24,Tuesday,116,20,17,19,172,heavy
1943,9:45:00 PM,17,Tuesday,60,9,11,27,107,normal
1944,6:15:00 AM,27,Friday,58,14,0,15,87,normal
1945,3:00:00 PM,19,Thursday,31,10,27,8,76,normal
1946,2:15:00 PM,17,Tuesday,14,24,26,9,73,normal
1947,3:45:00 AM,20,Friday,15,4,1,16,36,normal
1948,10:30:00 PM,15,Sunday,17,4,0,23,44,normal
1949,3:45:00 AM,31,Tuesday,16,4,0,15,35,normal
1950,8:15:00 PM,15,Sunday,93,22,18,10,143,normal
1951,2:15:00 AM,28,Saturday,17,4,1,38,60,normal
1952,1:00:00 PM,4,Saturday,20,8,15,26,69,normal
1953,10:00:00 AM,24,Tuesday,90,25,26,10,151,high
1954,3:30:00 AM,25,Wednesday,19,0,1,39,59,normal
1955,11:00:00 PM,8,Wednesday,14,4,1,27,46,normal
1956,2:30:00 AM,25,Wednesday,20,5,0,24,49,normal
1957,4:30:00 AM,23,Monday,51,14,0,5,70,low
1958,4:30:00 PM,22,Saturday,106,35,41,5,187,heavy
1959,2:00:00 PM,7,Tuesday,113,20,7,13,153,normal
1960,7:00:00 AM,6,Monday,148,10,28,2,188,heavy
1961,8:00:00 PM,10,Tuesday,80,17,12,34,143,high
1962,3:45:00 PM,20,Friday,89,27,10,2,128,normal
1963,2:30:00 PM,30,Monday,101,22,39,19,181,heavy
1964,10:15:00 AM,31,Tuesday,66,25,13,13,117,normal
1965,7:00:00 PM,13,Friday,76,24,23,0,123,normal
1966,12:30:00 AM,2,Thursday,12,4,0,40,56,normal
1967,9:45:00 PM,8,Wednesday,107,15,12,24,158,high
1968,6:00:00 PM,10,Tuesday,138,34,28,5,205,heavy
1969,12:00:00 AM,20,Friday,17,5,0,37,59,normal
1970,12:15:00 AM,18,Wednesday,12,1,0,40,53,normal
1971,2:15:00 PM,11,Wednesday,60,21,26,11,118,high
1972,12:30:00 AM,8,Wednesday,16,3,1,11,31,low
1973,2:00:00 AM,27,Friday,19,1,0,38,58,normal
1974,4:15:00 AM,17,Tuesday,62,20,4,18,104,normal
1975,12:45:00 PM,21,Sunday,27,7,14,28,76,normal
1976,7:30:00 AM,29,Sunday,106,27,25,1,159,normal
1977,7:30:00 PM,30,Monday,104,22,11,13,150,normal
1978,1:15:00 PM,21,Sunday,114,21,5,14,154,normal
1979,1:15:00 PM,25,Wednesday,58,13,10,12,93,low
1980,11:00:00 PM,3,Friday,12,1,0,40,53,normal
1981,7:30:00 AM,26,Thursday,103,28,32,1,164,high
1982,8:45:00 AM,9,Thursday,110,35,45,2,192,heavy
1983,8:45:00 AM,11,Wednesday,125,21,20,1,167,normal
1984,2:45:00 PM,29,Sunday,15,12,18,15,60,normal
1985,9:30:00 PM,15,Sunday,104,22,17,23,166,high
1986,5:45:00 PM,9,Thursday,146,13,38,9,206,heavy
1987,6:45:00 PM,25,Wednesday,65,18,20,21,124,high
1988,6:15:00 PM,27,Friday,50,23,1,0,74,low
1989,9:15:00 PM,25,Wednesday,94,8,15,5,122,normal
1990,4:30:00 PM,4,Saturday,145,15,20,9,189,heavy
1991,6:30:00 AM,24,Tuesday,126,22,21,1,170,heavy
1992,11:00:00 PM,25,Wednesday,17,4,0,11,32,low
1993,10:15:00 AM,1,Wednesday,22,8,31,8,69,normal
1994,9:30:00 AM,11,Wednesday,89,8,12,13,122,normal
1995,1:15:00 PM,23,Monday,119,15,20,13,167,normal
1996,8:30:00 PM,31,Tuesday,86,8,19,7,120,normal
1997,9:30:00 PM,21,Sunday,75,5,12,21,113,high
1998,6:00:00 PM,28,Saturday,123,37,46,8,214,heavy
1999,4:00:00 PM,17,Tuesday,144,40,29,10,223,normal
2000,9:45:00 PM,10,Tuesday,53,21,20,10,104,normal
2001,9:30:00 AM,12,Thursday,24,8,17,25,74,normal
2002,10:45:00 PM,26,Thursday,17,2,0,17,36,normal
2003,11:15:00 AM,17,Tuesday,32,5,15,26,78,normal
2004,6:30:00 PM,13,Friday,67,29,1,0,97,low
2005,8:00:00 PM,28,Saturday,74,10,12,32,128,high
2006,2:00:00 AM,17,Tuesday,13,5,0,17,35,normal
2007,5:00:00 PM,12,Thursday,103,20,27,9,159,high
2008,1:15:00 AM,29,Sunday,11,0,1,31,43,normal
2009,9:00:00 PM,11,Wednesday,95,25,17,29,166,high
2010,2:15:00 PM,7,Tuesday,75,24,27,7,133,high
2011,3:30:00 AM,4,Saturday,19,5,1,38,63,normal
2012,11:15:00 PM,31,Tuesday,18,0,1,40,59,normal
2013,11:15:00 PM,13,Friday,17,0,0,22,39,normal
2014,1:45:00 AM,3,Friday,13,4,1,24,42,normal
2015,10:45:00 AM,6,Monday,53,2,29,24,108,normal
2016,8:00:00 PM,2,Thursday,71,22,12,14,119,normal
2017,11:45:00 PM,31,Tuesday,18,1,0,26,45,normal
2018,7:00:00 AM,23,Monday,105,35,24,2,166,normal
2019,1:45:00 PM,21,Sunday,68,29,29,20,146,high
2020,9:15:00 PM,12,Thursday,53,25,20,13,111,normal
2021,2:00:00 AM,26,Thursday,18,2,0,37,57,normal
2022,11:30:00 AM,13,Friday,151,52,13,0,216,heavy
2023,7:15:00 PM,29,Sunday,55,25,13,26,119,high
2024,11:45:00 PM,8,Wednesday,10,5,0,14,29,normal
2025,5:00:00 AM,21,Sunday,87,7,7,4,105,low
2026,2:15:00 PM,4,Saturday,28,19,27,5,79,normal
2027,1:45:00 PM,20,Friday,168,59,24,1,252,heavy
2028,7:30:00 AM,11,Wednesday,125,38,50,1,214,heavy
2029,12:30:00 PM,9,Thursday,53,7,11,22,93,normal
2030,11:00:00 AM,9,Thursday,31,9,11,28,79,normal
2031,7:15:00 AM,30,Monday,150,17,35,5,207,heavy
2032,1:00:00 AM,10,Tuesday,57,6,15,16,94,normal
2033,1:00:00 AM,24,Tuesday,11,4,0,12,27,low
2034,5:30:00 PM,26,Thursday,103,33,48,10,194,heavy
2035,6:00:00 PM,16,Monday,106,11,41,7,165,high
2036,6:00:00 AM,3,Friday,75,6,7,13,101,normal
2037,6:15:00 PM,17,Tuesday,113,38,44,9,204,heavy
2038,11:45:00 AM,29,Sunday,26,5,8,25,64,normal
2039,8:30:00 AM,10,Tuesday,150,36,25,1,212,heavy
2040,9:00:00 AM,26,Thursday,142,19,31,1,193,heavy
2041,10:00:00 PM,7,Tuesday,16,5,0,21,42,normal
2042,9:45:00 PM,16,Monday,90,6,18,32,146,high
2043,12:00:00 PM,19,Thursday,67,7,8,22,104,normal
2044,6:30:00 PM,16,Monday,101,13,20,7,141,normal
2045,11:00:00 AM,12,Thursday,60,5,14,21,100,normal
2046,8:30:00 AM,23,Monday,148,31,20,4,203,heavy
2047,6:00:00 PM,27,Friday,66,23,10,0,99,low
2048,7:00:00 PM,9,Thursday,109,23,14,26,172,heavy
2049,9:00:00 PM,7,Tuesday,110,18,18,10,156,normal
2050,6:00:00 AM,1,Wednesday,109,38,34,5,186,heavy
2051,9:30:00 PM,30,Monday,109,25,16,20,170,heavy
2052,11:00:00 AM,26,Thursday,57,10,4,27,98,normal
2053,6:00:00 PM,14,Saturday,128,37,20,9,194,heavy
2054,5:15:00 PM,20,Friday,61,20,25,1,107,normal
2055,7:15:00 AM,19,Thursday,149,10,47,3,209,heavy
2056,7:30:00 AM,4,Saturday,105,32,43,0,180,heavy
2057,11:45:00 AM,19,Thursday,68,5,5,24,102,normal
2058,10:15:00 PM,6,Monday,13,1,0,11,25,low
2059,12:30:00 AM,27,Friday,15,5,0,26,46,normal
2060,2:15:00 PM,24,Tuesday,70,18,5,19,112,normal
2061,3:30:00 PM,29,Sunday,27,27,32,10,96,normal
2062,4:30:00 AM,4,Saturday,96,29,6,17,148,normal
2063,2:15:00 PM,13,Friday,172,65,18,2,257,heavy
2064,11:15:00 PM,6,Monday,11,5,0,19,35,normal
2065,8:00:00 AM,24,Tuesday,137,40,21,5,203,heavy
2066,4:00:00 AM,4,Saturday,10,2,0,30,42,normal
2067,10:45:00 PM,18,Wednesday,20,2,0,37,59,normal
2068,11:15:00 AM,8,Wednesday,32,5,11,27,75,normal
2069,5:15:00 PM,21,Sunday,100,12,39,7,158,high
2070,6:15:00 PM,12,Thursday,104,31,30,5,170,heavy
2071,7:15:00 PM,25,Wednesday,85,15,20,29,149,high
2072,6:45:00 PM,26,Thursday,80,22,14,18,134,normal
2073,8:00:00 AM,5,Sunday,101,37,32,0,170,heavy
2074,4:15:00 AM,12,Thursday,62,24,7,2,95,low
2075,12:15:00 AM,4,Saturday,16,4,1,15,36,normal
2076,11:30:00 PM,7,Tuesday,13,1,0,30,44,normal
2077,1:45:00 AM,24,Tuesday,11,4,0,31,46,normal
2078,11:45:00 PM,16,Monday,10,4,1,12,27,low
2079,1:30:00 AM,1,Wednesday,15,0,1,13,29,normal
2080,4:00:00 AM,29,Sunday,16,0,0,30,46,normal
2081,11:45:00 PM,13,Friday,15,1,1,24,41,normal
2082,5:00:00 AM,2,Thursday,78,2,4,9,93,low
2083,8:30:00 AM,19,Thursday,140,34,31,1,206,heavy
2084,2:15:00 PM,25,Wednesday,6,11,37,15,69,normal
2085,3:00:00 AM,16,Monday,15,4,1,29,49,normal
2086,11:00:00 PM,30,Monday,18,4,0,11,33,low
2087,6:15:00 AM,18,Wednesday,129,39,43,0,211,heavy
2088,2:15:00 PM,3,Friday,180,49,17,0,246,heavy
2089,5:00:00 AM,4,Saturday,113,6,9,10,138,normal
2090,12:15:00 AM,13,Friday,20,0,1,23,44,normal
2091,10:30:00 AM,5,Sunday,91,16,28,9,144,high
2092,8:45:00 PM,26,Thursday,98,11,14,27,150,high
2093,10:00:00 AM,7,Tuesday,51,14,33,14,112,high
2094,12:45:00 AM,7,Tuesday,16,3,0,15,34,normal
2095,9:00:00 AM,19,Thursday,132,11,24,3,170,heavy
2096,5:00:00 PM,10,Tuesday,145,25,49,7,226,heavy
2097,4:00:00 PM,21,Sunday,138,18,20,8,184,heavy
2098,1:15:00 PM,2,Thursday,78,23,16,13,130,normal
2099,6:30:00 AM,11,Wednesday,125,34,37,1,197,heavy
2100,5:45:00 PM,31,Tuesday,149,26,43,5,223,normal
2101,9:15:00 AM,16,Monday,74,14,23,21,132,high
2102,7:45:00 PM,30,Monday,54,23,10,25,112,high
2103,3:00:00 PM,18,Wednesday,14,16,9,14,53,normal
2104,9:00:00 AM,6,Monday,103,35,50,2,190,heavy
2105,3:15:00 PM,9,Thursday,99,16,38,7,160,high
2106,9:00:00 AM,21,Sunday,121,13,25,2,161,normal
2107,8:30:00 PM,10,Tuesday,96,5,11,13,125,normal
2108,2:30:00 PM,15,Sunday,94,20,35,17,166,high
2109,6:30:00 AM,8,Wednesday,101,12,48,1,162,high
2110,7:45:00 AM,13,Friday,61,8,7,12,88,low
2111,9:30:00 AM,3,Friday,135,61,28,2,226,heavy
2112,3:00:00 AM,3,Friday,17,5,0,15,37,normal
2113,5:30:00 PM,15,Sunday,129,22,25,9,185,heavy
2114,7:45:00 AM,7,Tuesday,123,22,22,3,170,heavy
2115,3:00:00 AM,24,Tuesday,19,4,1,17,41,normal
2116,7:15:00 AM,13,Friday,31,11,0,14,56,normal
2117,10:30:00 AM,22,Saturday,50,25,25,28,128,high
2118,5:30:00 AM,3,Friday,44,7,1,11,63,low
2119,7:15:00 AM,6,Monday,127,38,48,0,213,heavy
2120,12:45:00 PM,27,Friday,152,51,22,2,227,heavy
2121,4:30:00 AM,30,Monday,99,7,3,6,115,normal
2122,3:45:00 AM,21,Sunday,14,2,1,24,41,normal
2123,10:15:00 PM,26,Thursday,10,4,1,37,52,normal
2124,8:15:00 AM,5,Sunday,109,11,48,1,169,heavy
2125,6:45:00 AM,11,Wednesday,125,19,25,4,173,heavy
2126,1:15:00 PM,6,Monday,28,29,26,5,88,normal
2127,11:45:00 PM,23,Monday,11,3,1,37,52,normal
2128,3:00:00 AM,17,Tuesday,14,0,0,16,30,normal
2129,11:00:00 AM,28,Saturday,36,9,9,30,84,normal
2130,10:45:00 PM,11,Wednesday,18,1,0,17,36,normal
2131,12:15:00 PM,21,Sunday,23,5,4,27,59,normal
2132,8:45:00 PM,5,Sunday,102,6,14,35,157,high
2133,4:30:00 AM,2,Thursday,107,0,1,2,110,low
2134,2:45:00 AM,26,Thursday,20,5,0,30,55,normal
2135,2:30:00 PM,7,Tuesday,71,21,38,11,141,high
2136,9:00:00 AM,20,Friday,54,11,0,13,78,normal
2137,4:00:00 AM,15,Sunday,14,1,1,34,50,normal
2138,11:30:00 AM,15,Sunday,32,9,10,30,81,normal
2139,8:00:00 PM,16,Monday,70,16,19,33,138,high
2140,5:30:00 AM,16,Monday,91,2,3,5,101,low
2141,12:15:00 AM,17,Tuesday,11,0,0,24,35,normal
2142,12:00:00 AM,30,Monday,13,3,1,12,29,low
2143,5:00:00 PM,16,Monday,128,22,28,8,186,heavy
2144,2:45:00 PM,26,Thursday,69,14,32,18,133,high
2145,1:45:00 AM,15,Sunday,19,0,1,30,50,normal
2146,6:15:00 AM,10,Tuesday,144,16,49,0,209,heavy
2147,8:30:00 AM,26,Thursday,144,39,50,1,234,heavy
2148,11:00:00 PM,22,Saturday,14,5,0,37,56,normal
2149,1:15:00 AM,10,Tuesday,44,0,5,4,53,low
2150,11:30:00 PM,11,Wednesday,18,3,1,28,50,normal
2151,2:30:00 PM,8,Wednesday,111,18,29,16,174,heavy
2152,10:45:00 PM,30,Monday,19,3,1,33,56,normal
2153,7:30:00 PM,12,Thursday,102,6,15,6,129,normal
2154,2:00:00 AM,24,Tuesday,19,2,1,33,55,normal
2155,9:30:00 PM,6,Monday,66,22,17,16,121,normal
2156,8:15:00 AM,18,Wednesday,140,20,36,0,196,heavy
2157,10:15:00 PM,17,Tuesday,14,2,0,35,51,normal
2158,10:00:00 AM,25,Wednesday,24,17,17,9,67,normal
2159,6:30:00 AM,22,Saturday,146,23,23,4,196,heavy
2160,12:00:00 AM,24,Tuesday,17,2,0,18,37,normal
2161,4:45:00 AM,12,Thursday,114,23,10,19,166,normal
2162,12:15:00 PM,2,Thursday,44,5,5,21,75,normal
2163,7:15:00 AM,23,Monday,150,25,36,0,211,heavy
2164,6:00:00 PM,31,Tuesday,117,34,36,10,197,heavy
2165,3:00:00 AM,27,Friday,19,5,1,18,43,normal
2166,6:00:00 AM,14,Saturday,120,12,22,3,157,normal
2167,6:30:00 AM,4,Saturday,105,33,29,4,171,heavy
2168,9:00:00 AM,12,Thursday,144,30,37,1,212,heavy
2169,1:00:00 PM,30,Monday,67,9,11,21,108,normal
2170,5:15:00 PM,13,Friday,85,20,4,0,109,low
2171,12:15:00 PM,27,Friday,136,60,27,2,225,heavy
2172,2:30:00 AM,12,Thursday,18,0,0,23,41,normal
2173,2:45:00 AM,5,Sunday,18,4,0,11,33,low
2174,4:30:00 PM,24,Tuesday,110,15,50,5,180,heavy
2175,11:45:00 AM,9,Thursday,60,10,5,25,100,normal
2176,5:15:00 AM,26,Thursday,64,27,5,5,101,low
2177,12:45:00 AM,29,Sunday,14,4,1,32,51,normal
2178,10:30:00 AM,25,Wednesday,100,12,5,23,140,high
2179,7:00:00 PM,16,Monday,108,6,17,23,154,high
2180,6:45:00 PM,8,Wednesday,59,6,20,6,91,normal
2181,7:30:00 PM,14,Saturday,85,12,11,18,126,normal
2182,1:30:00 PM,1,Wednesday,108,24,34,7,173,heavy
2183,1:15:00 AM,11,Wednesday,15,0,1,23,39,normal
2184,3:00:00 PM,21,Sunday,106,17,7,12,142,normal
2185,9:45:00 PM,19,Thursday,105,14,10,7,136,normal
2186,3:00:00 PM,31,Tuesday,25,24,19,10,78,normal
2187,1:45:00 AM,30,Monday,19,1,0,34,54,normal
2188,1:00:00 AM,7,Tuesday,12,5,1,21,39,normal
2189,5:15:00 AM,14,Saturday,103,2,10,20,135,normal
2190,2:45:00 AM,6,Monday,12,4,0,16,32,normal
2191,4:15:00 AM,15,Sunday,61,26,1,16,104,normal
2192,1:30:00 PM,10,Tuesday,84,24,22,18,148,normal
2193,11:15:00 AM,2,Thursday,60,10,3,28,101,normal
2194,3:15:00 PM,8,Wednesday,32,28,35,6,101,normal
2195,5:15:00 PM,25,Wednesday,142,40,22,6,210,heavy
2196,2:30:00 PM,14,Saturday,28,17,31,10,86,normal
2197,3:00:00 PM,15,Sunday,109,18,13,6,146,normal
2198,10:15:00 AM,26,Thursday,90,4,10,20,124,normal
2199,11:30:00 PM,18,Wednesday,19,0,0,35,54,normal
2200,6:45:00 PM,5,Sunday,78,15,14,28,135,high
